,price_eur,Forecasted Load,Solar,Wind Offshore,Wind Onshore,temp_c,wind_speed_100m,solar_dni,price_yesterday,gas_price
2025-09-27 16:00:00+00:00,130.0,10676.05,893.0,22.0,46.0,15.65,8.027677,17.783476,120.56,32.697
2025-09-27 17:00:00+00:00,145.92,10952.38,395.0,18.0,36.0,14.8,6.6818557,35.22156,132.79,32.697
2025-09-27 18:00:00+00:00,119.15,11389.81,4.0,23.0,36.0,12.7,10.062305,15.716437,119.61,32.697
2025-09-27 19:00:00+00:00,109.74,11361.33,0.0,25.0,40.0,11.95,10.120099,0.0,106.21,32.697
2025-09-27 20:00:00+00:00,104.64,10765.44,0.0,38.0,50.0,11.75,11.345712,0.0,96.9,32.697
2025-09-27 21:00:00+00:00,96.52,10271.17,0.0,75.0,99.0,11.3,15.077082,0.0,89.9,32.697
2025-09-27 22:00:00+00:00,91.67,10610.38,0.0,150.0,181.0,10.8,16.325514,0.0,84.8,32.697
2025-09-27 23:00:00+00:00,89.29,10080.15,0.0,150.0,177.0,10.45,16.204998,0.0,83.26,32.697
2025-09-28 00:00:00+00:00,89.62,9846.99,0.0,154.0,180.0,10.35,16.546299,0.0,80.0,32.697
2025-09-28 01:00:00+00:00,91.47,9671.62,0.0,148.0,136.0,9.3,15.990646,0.0,80.0,32.697
2025-09-28 02:00:00+00:00,90.6,9451.13,0.0,131.0,107.0,8.95,15.376045,0.0,78.11,32.697
2025-09-28 03:00:00+00:00,92.28,9334.98,0.0,107.0,88.0,8.15,13.672893,0.0,81.62,32.697
2025-09-28 04:00:00+00:00,100.91,9484.9,0.0,110.0,82.0,7.9,12.367716,0.0,88.01,32.697
2025-09-28 05:00:00+00:00,99.48,9657.08,0.0,118.0,86.0,8.3,15.15104,0.0,100.99,32.697
2025-09-28 06:00:00+00:00,93.93,9978.57,6.0,124.0,106.0,8.2,15.971386,16.238188,106.54,32.697
2025-09-28 07:00:00+00:00,89.9,10926.53,877.0,100.0,61.0,9.4,13.945064,336.4842,94.44,32.697
2025-09-28 08:00:00+00:00,74.12,11018.07,1791.0,61.0,40.0,11.35,12.251905,582.66785,87.05,32.697
2025-09-28 09:00:00+00:00,36.15,11573.69,2636.0,26.0,33.0,13.55,6.206738,702.10583,65.67,32.697
2025-09-28 10:00:00+00:00,17.11,11767.75,3527.0,20.0,33.0,15.55,4.323748,769.52466,52.59,32.697
2025-09-28 11:00:00+00:00,8.53,11914.59,3962.0,17.0,33.0,16.75,5.5450516,805.162,32.4,32.697
2025-09-28 12:00:00+00:00,13.0,11672.92,4105.0,17.0,36.0,17.5,6.9270773,814.2907,42.26,32.697
2025-09-28 13:00:00+00:00,54.04,11496.35,3191.0,15.0,35.0,18.4,9.47012,803.8441,67.1,32.697
2025-09-28 14:00:00+00:00,75.68,11155.84,2810.0,15.0,35.0,18.25,9.187056,636.43933,79.28,32.697
2025-09-28 15:00:00+00:00,94.66,11346.38,2212.0,23.0,37.0,18.1,7.0223074,554.62103,102.8,32.697
2025-09-28 16:00:00+00:00,128.07,11863.48,1497.0,23.0,39.0,17.75,5.3939967,534.62933,130.0,32.697
2025-09-28 17:00:00+00:00,139.0,12372.99,660.0,24.0,64.0,15.75,3.8939953,317.04605,145.92,32.697
2025-09-28 18:00:00+00:00,125.93,12753.46,5.0,37.0,121.0,13.95,3.148714,16.528458,119.15,32.697
2025-09-28 19:00:00+00:00,113.51,12654.65,0.0,49.0,118.0,12.75,4.278551,0.0,109.74,32.697
2025-09-28 20:00:00+00:00,98.17,12227.57,0.0,66.0,118.0,12.6,8.2584505,0.0,104.64,32.697
2025-09-28 21:00:00+00:00,89.79,11630.77,0.0,90.0,138.0,12.55,12.601285,0.0,96.52,32.697
2025-09-28 22:00:00+00:00,84.93,9985.94,0.0,35.0,59.0,11.9,14.120539,0.0,91.67,32.697
2025-09-28 23:00:00+00:00,82.33,9697.41,0.0,28.0,59.0,11.6,13.719023,0.0,89.29,32.697
2025-09-29 00:00:00+00:00,80.96,9520.86,0.0,20.0,63.0,11.5,13.60519,0.0,89.62,32.06
2025-09-29 01:00:00+00:00,80.65,9376.91,0.0,14.0,40.0,9.6,13.945064,0.0,91.47,32.06
2025-09-29 02:00:00+00:00,82.78,9275.23,0.0,11.0,30.0,9.1,12.810386,0.0,90.6,32.06
2025-09-29 03:00:00+00:00,92.0,9359.52,0.0,9.0,25.0,8.8,11.672275,0.0,92.28,32.06
2025-09-29 04:00:00+00:00,117.89,10202.97,0.0,10.0,27.0,8.85,11.749741,0.0,100.91,32.06
2025-09-29 05:00:00+00:00,193.51,11053.7,0.0,11.0,37.0,9.15,13.403656,0.0,99.48,32.06
2025-09-29 06:00:00+00:00,160.43,11773.51,3.0,16.0,81.0,9.1,17.917007,16.851196,93.93,32.06
2025-09-29 07:00:00+00:00,121.08,11159.74,711.0,14.0,60.0,10.5,16.224981,313.07117,89.9,32.06
2025-09-29 08:00:00+00:00,86.18,9884.24,1523.0,14.0,39.0,12.75,14.465102,563.22876,74.12,32.06
2025-09-29 09:00:00+00:00,78.84,8534.52,2278.0,14.0,35.0,14.95,8.427383,690.5604,36.15,32.06
2025-09-29 10:00:00+00:00,73.26,8117.71,3119.0,17.0,44.0,16.5,7.4128532,771.3297,17.11,32.06
2025-09-29 11:00:00+00:00,70.75,7856.95,3515.0,27.0,72.0,17.3,9.044888,794.8458,8.53,32.06
2025-09-29 12:00:00+00:00,74.57,7951.02,3645.0,61.0,108.0,17.7,10.404249,775.27765,13.0,32.06
2025-09-29 13:00:00+00:00,79.23,8143.55,3249.0,102.0,155.0,17.2,17.318394,520.44617,54.04,32.06
2025-09-29 14:00:00+00:00,88.0,8912.4,2860.0,145.0,233.0,16.95,14.799459,463.84995,75.68,32.06
2025-09-29 15:00:00+00:00,125.0,10055.14,2251.0,198.0,317.0,16.0,15.027575,426.81332,94.66,32.06
2025-09-29 16:00:00+00:00,263.0,10862.17,1434.0,236.0,326.0,14.9,9.511088,133.96237,128.07,32.06
2025-09-29 17:00:00+00:00,353.65,11460.12,563.0,247.0,366.0,14.4,12.221457,88.49825,139.0,32.06
2025-09-29 18:00:00+00:00,164.24,11992.17,3.0,255.0,425.0,13.45,17.946821,0.0,125.93,32.06
2025-09-29 19:00:00+00:00,117.61,11904.14,0.0,208.0,381.0,12.55,18.23694,0.0,113.51,32.06
2025-09-29 20:00:00+00:00,103.8,11524.88,0.0,171.0,326.0,11.95,17.123669,0.0,98.17,32.06
2025-09-29 21:00:00+00:00,92.74,11032.68,0.0,133.0,274.0,11.1,15.735336,0.0,89.79,32.06
2025-09-29 22:00:00+00:00,95.37,10681.3,0.0,147.0,199.0,11.0,12.830604,0.0,84.93,32.06
2025-09-29 23:00:00+00:00,91.36,10517.34,0.0,143.0,189.0,10.75,10.837435,0.0,82.33,32.06
2025-09-30 00:00:00+00:00,92.57,10322.51,0.0,136.0,184.0,10.8,12.652604,0.0,80.96,31.411
2025-09-30 01:00:00+00:00,87.18,10228.71,0.0,137.0,147.0,9.1,9.693296,0.0,80.65,31.411
2025-09-30 02:00:00+00:00,89.01,10154.73,0.0,137.0,124.0,9.35,11.705537,0.0,82.78,31.411
2025-09-30 03:00:00+00:00,96.6,10199.57,0.0,135.0,100.0,10.15,11.226575,0.0,92.0,31.411
2025-09-30 04:00:00+00:00,127.38,10562.8,0.0,131.0,101.0,9.8,12.703715,0.0,117.89,31.411
2025-09-30 05:00:00+00:00,216.06,11280.81,0.0,128.0,108.0,9.15,13.917154,0.0,193.51,31.411
2025-09-30 06:00:00+00:00,192.51,12046.83,1.0,124.0,119.0,9.3,14.044615,0.0,160.43,31.411
2025-09-30 07:00:00+00:00,135.82,11400.3,594.0,106.0,92.0,9.8,15.299999,44.44166,121.08,31.411
2025-09-30 08:00:00+00:00,107.44,10240.35,1409.0,81.0,74.0,11.3,13.14,112.377144,86.18,31.411
2025-09-30 09:00:00+00:00,87.57,9180.85,2113.0,51.0,65.0,13.6,8.049845,340.66095,78.84,31.411
2025-09-30 10:00:00+00:00,79.22,8832.74,2874.0,46.0,59.0,15.3,10.337078,632.4515,73.26,31.411
2025-09-30 11:00:00+00:00,77.13,8676.31,3244.0,43.0,55.0,16.3,9.107359,602.81067,70.75,31.411
2025-09-30 12:00:00+00:00,76.15,9473.38,3366.0,41.0,53.0,16.95,9.028754,663.7485,74.57,31.411
2025-09-30 13:00:00+00:00,86.0,9510.43,3110.0,55.0,59.0,17.1,10.644379,607.8259,79.23,31.411
2025-09-30 14:00:00+00:00,92.4,9963.13,2732.0,74.0,70.0,17.15,12.324414,594.621,88.0,31.411
2025-09-30 15:00:00+00:00,124.02,10711.86,2137.0,96.0,84.0,16.8,13.1412325,551.5409,125.0,31.411
2025-09-30 16:00:00+00:00,254.96,11309.98,1428.0,105.0,124.0,16.15,12.522619,438.10675,263.0,31.411
2025-09-30 17:00:00+00:00,312.0,11777.61,492.0,118.0,226.0,14.35,13.577776,264.33655,353.65,31.411
2025-09-30 18:00:00+00:00,139.56,12211.22,1.0,140.0,369.0,13.0,14.822429,0.0,164.24,31.411
2025-09-30 19:00:00+00:00,110.0,12020.74,0.0,152.0,454.0,12.1,15.292585,0.0,117.61,31.411
2025-09-30 20:00:00+00:00,98.0,11643.34,0.0,162.0,554.0,11.25,13.1041975,0.0,103.8,31.411
2025-09-30 21:00:00+00:00,90.0,11179.64,0.0,167.0,672.0,10.5,10.096059,0.0,92.74,31.411
2025-09-30 22:00:00+00:00,102.55,10725.69,0.0,87.0,325.0,9.95,9.801326,0.0,95.37,31.411
2025-09-30 23:00:00+00:00,89.54,10382.12,0.0,82.0,385.0,9.45,9.779817,0.0,91.36,31.411
2025-10-01 00:00:00+00:00,81.87,10052.28,0.0,75.0,483.0,9.35,13.533558,0.0,92.57,31.335
2025-10-01 01:00:00+00:00,79.32,10018.1,0.0,84.0,488.0,8.15,13.207634,0.0,87.18,31.335
2025-10-01 02:00:00+00:00,79.94,9971.03,0.0,98.0,485.0,7.9,12.71901,0.0,89.01,31.335
2025-10-01 03:00:00+00:00,75.01,10121.25,0.0,111.0,486.0,7.95,14.822429,0.0,96.6,31.335
2025-10-01 04:00:00+00:00,87.65,10532.21,0.0,124.0,522.0,7.65,17.381886,0.0,127.38,31.335
2025-10-01 05:00:00+00:00,150.66,11311.65,0.0,137.0,566.0,7.2,17.703253,0.0,216.06,31.335
2025-10-01 06:00:00+00:00,198.33,12281.89,0.0,144.0,606.0,7.0,15.717823,0.0,192.51,31.335
2025-10-01 07:00:00+00:00,139.01,11943.76,794.0,131.0,452.0,7.7,19.267569,316.60226,135.82,31.335
2025-10-01 08:00:00+00:00,102.82,11295.41,1900.0,116.0,330.0,9.6,19.77462,583.4187,107.44,31.335
2025-10-01 09:00:00+00:00,79.97,10242.69,2775.0,102.0,236.0,11.65,11.183201,659.0252,87.57,31.335
2025-10-01 10:00:00+00:00,61.69,9616.13,3475.0,104.0,240.0,13.5,11.090103,707.1666,79.22,31.335
2025-10-01 11:00:00+00:00,57.09,9482.04,3901.0,108.0,260.0,14.85,12.996201,676.57574,77.13,31.335
2025-10-01 12:00:00+00:00,54.35,9514.1,4035.0,113.0,282.0,16.0,13.529966,652.6338,76.15,31.335
2025-10-01 13:00:00+00:00,57.55,9626.81,3375.0,98.0,233.0,16.15,12.768586,496.6161,86.0,31.335
2025-10-01 14:00:00+00:00,55.07,10349.06,2965.0,75.0,169.0,16.0,11.556504,280.26016,92.4,31.335
2025-10-01 15:00:00+00:00,76.45,11148.87,2328.0,51.0,108.0,15.75,11.334285,218.94344,124.02,31.335
2025-10-01 16:00:00+00:00,141.68,11955.54,1312.0,96.0,166.0,15.15,12.570394,398.05515,254.96,31.335
2025-10-01 17:00:00+00:00,408.5,12195.18,340.0,187.0,299.0,13.4,17.9973,232.16573,312.0,31.335
2025-10-01 18:00:00+00:00,217.5,12521.68,0.0,268.0,500.0,12.4,21.347271,0.0,139.56,31.335
2025-10-01 19:00:00+00:00,125.76,12285.98,0.0,285.0,535.0,11.7,22.057161,0.0,110.0,31.335
2025-10-01 20:00:00+00:00,106.69,11460.1,0.0,288.0,564.0,10.95,21.661411,0.0,98.0,31.335
2025-10-01 21:00:00+00:00,93.53,10915.12,0.0,311.0,613.0,10.05,20.527102,0.0,90.0,31.335
2025-10-01 22:00:00+00:00,99.17,10644.86,0.0,333.0,669.0,9.25,19.810633,0.0,102.55,31.335
2025-10-01 23:00:00+00:00,91.19,10158.33,0.0,323.0,640.0,8.7,19.42416,0.0,89.54,31.335
2025-10-02 00:00:00+00:00,85.44,9964.95,0.0,281.0,619.0,8.55,17.968472,0.0,81.87,31.455
2025-10-02 01:00:00+00:00,82.24,9854.7,0.0,253.0,600.0,9.15,17.835447,0.0,79.32,31.455
2025-10-02 02:00:00+00:00,79.39,9788.05,0.0,232.0,588.0,9.1,16.423458,0.0,79.94,31.455
2025-10-02 03:00:00+00:00,79.4,9726.32,0.0,211.0,571.0,8.5,16.92383,0.0,75.01,31.455
2025-10-02 04:00:00+00:00,86.23,10187.74,0.0,221.0,585.0,8.7,17.555307,0.0,87.65,31.455
2025-10-02 05:00:00+00:00,116.73,10978.4,0.0,212.0,599.0,8.45,16.740969,0.0,150.66,31.455
2025-10-02 06:00:00+00:00,174.65,11617.03,0.0,214.0,614.0,8.35,17.823637,0.0,198.33,31.455
2025-10-02 07:00:00+00:00,122.86,11714.85,604.0,192.0,469.0,8.65,20.140705,38.372894,139.01,31.455
2025-10-02 08:00:00+00:00,99.8,11328.59,1557.0,169.0,342.0,9.8,17.71423,124.263336,102.82,31.455
2025-10-02 09:00:00+00:00,95.71,10914.29,2326.0,146.0,276.0,10.55,15.91041,86.043106,79.97,31.455
2025-10-02 10:00:00+00:00,70.25,10070.98,2884.0,152.0,309.0,11.4,15.342294,14.586789,61.69,31.455
2025-10-02 11:00:00+00:00,54.55,9885.71,3253.0,163.0,384.0,12.2,16.507088,1.8518273,57.09,31.455
2025-10-02 12:00:00+00:00,54.88,9484.21,3368.0,170.0,470.0,15.2,17.950432,3.572844,54.35,31.455
2025-10-02 13:00:00+00:00,55.32,9847.11,3415.0,202.0,550.0,15.9,18.731247,171.05519,57.55,31.455
2025-10-02 14:00:00+00:00,64.33,10460.75,3000.0,235.0,635.0,16.65,19.078302,397.3351,55.07,31.455
2025-10-02 15:00:00+00:00,69.8,11086.35,2352.0,258.0,717.0,16.55,19.242327,227.817,76.45,31.455
2025-10-02 16:00:00+00:00,105.4,12147.72,1517.0,336.0,864.0,15.75,21.134483,504.00403,141.68,31.455
2025-10-02 17:00:00+00:00,198.48,12358.79,304.0,451.0,1089.0,14.05,25.975565,214.23137,408.5,31.455
2025-10-02 18:00:00+00:00,135.96,12718.17,0.0,472.0,1367.0,13.2,27.22288,0.0,217.5,31.455
2025-10-02 19:00:00+00:00,98.42,12452.11,0.0,468.0,1566.0,12.65,26.733482,0.0,125.76,31.455
2025-10-02 20:00:00+00:00,95.96,11723.33,0.0,580.0,1743.0,12.05,26.66249,0.0,106.69,31.455
2025-10-02 21:00:00+00:00,90.81,11171.25,0.0,696.0,1900.0,11.4,27.653296,0.0,93.53,31.455
2025-10-02 22:00:00+00:00,89.65,11058.5,0.0,723.0,1900.0,10.95,27.265692,0.0,99.17,31.455
2025-10-02 23:00:00+00:00,79.31,10687.07,0.0,722.0,1940.0,11.25,29.147219,0.0,91.19,31.455
2025-10-03 00:00:00+00:00,71.33,10520.66,0.0,767.0,1961.0,11.4,28.2514,0.0,85.44,31.438
2025-10-03 01:00:00+00:00,56.44,10487.64,0.0,775.0,1907.0,11.25,27.431551,0.0,82.24,31.438
2025-10-03 02:00:00+00:00,63.44,10396.49,0.0,766.0,1842.0,10.85,26.28986,0.0,79.39,31.438
2025-10-03 03:00:00+00:00,58.28,10458.03,0.0,755.0,1764.0,10.8,25.591038,0.0,79.4,31.438
2025-10-03 04:00:00+00:00,77.16,10795.22,0.0,801.0,1743.0,10.6,26.587652,0.0,86.23,31.438
2025-10-03 05:00:00+00:00,90.43,11409.68,0.0,837.0,1719.0,10.15,29.08713,0.0,116.73,31.438
2025-10-03 06:00:00+00:00,123.3,12302.75,0.0,867.0,1687.0,9.4,27.402597,0.0,174.65,31.438
2025-10-03 07:00:00+00:00,136.71,12347.83,101.0,910.0,1716.0,9.85,28.739187,23.449335,122.86,31.438
2025-10-03 08:00:00+00:00,125.99,11283.28,301.0,963.0,1780.0,10.4,30.633865,19.780708,99.8,31.438
2025-10-03 09:00:00+00:00,103.82,10166.06,483.0,993.0,1860.0,10.7,28.852262,2.6414206,95.71,31.438
2025-10-03 10:00:00+00:00,84.63,9155.39,947.0,897.0,1728.0,11.3,29.884878,0.0,70.25,31.438
2025-10-03 11:00:00+00:00,74.88,9057.59,1094.0,757.0,1603.0,11.95,32.10667,0.0,54.55,31.438
2025-10-03 12:00:00+00:00,65.0,8820.79,1139.0,642.0,1508.0,13.15,24.29133,0.0,54.88,31.438
2025-10-03 13:00:00+00:00,33.2,8988.03,728.0,829.0,1841.0,13.55,30.399223,0.0,55.32,31.438
2025-10-03 14:00:00+00:00,38.3,9628.88,618.0,1065.0,2256.0,13.65,32.912937,0.0,64.33,31.438
2025-10-03 15:00:00+00:00,48.72,10787.35,461.0,1222.0,2689.0,13.8,35.405594,0.0,69.8,31.438
2025-10-03 16:00:00+00:00,100.0,12071.77,213.0,1295.0,2991.0,13.75,36.81913,0.0,105.4,31.438
2025-10-03 17:00:00+00:00,110.46,12975.29,36.0,1332.0,3245.0,12.85,37.51305,0.0,198.48,31.438
2025-10-03 18:00:00+00:00,102.85,13162.26,0.0,1351.0,3451.0,10.9,42.005226,0.0,135.96,31.438
2025-10-03 19:00:00+00:00,70.12,12791.65,0.0,1370.0,3784.0,10.3,44.398376,0.0,98.42,31.438
2025-10-03 20:00:00+00:00,35.07,12405.25,0.0,1380.0,4101.0,10.5,44.324245,0.0,95.96,31.438
2025-10-03 21:00:00+00:00,22.29,11687.59,0.0,1377.0,4358.0,10.85,47.01447,0.0,90.81,31.438
2025-10-03 22:00:00+00:00,2.93,11130.72,0.0,1394.0,4677.0,11.35,47.701355,0.0,89.65,31.438
2025-10-03 23:00:00+00:00,-2.35,10857.91,0.0,1403.0,4808.0,12.2,50.43759,0.0,79.31,31.438
2025-10-04 00:00:00+00:00,-3.55,10669.54,0.0,1403.0,4938.0,13.0,50.86903,0.0,71.33,31.438
2025-10-04 01:00:00+00:00,-4.08,10337.51,0.0,1409.0,4940.0,14.05,50.99435,0.0,56.44,31.438
2025-10-04 02:00:00+00:00,-4.03,10261.14,0.0,1416.0,4918.0,15.15,53.578655,0.0,63.44,31.438
2025-10-04 03:00:00+00:00,-4.65,10337.63,0.0,1423.0,4888.0,15.9,52.142242,0.0,58.28,31.438
2025-10-04 04:00:00+00:00,-3.29,10351.34,0.0,1408.0,4683.0,16.5,48.159332,0.0,77.16,31.438
2025-10-04 05:00:00+00:00,-3.12,10647.6,0.0,1382.0,4319.0,16.6,46.23198,0.0,90.43,31.438
2025-10-04 06:00:00+00:00,-2.71,10979.78,0.0,1375.0,3976.0,13.5,40.39466,0.0,123.3,31.438
2025-10-04 07:00:00+00:00,0.55,11063.94,85.0,1382.0,4086.0,13.15,40.893284,0.0,136.71,31.438
2025-10-04 08:00:00+00:00,3.65,10722.44,405.0,1401.0,4210.0,12.85,41.995968,0.0,125.99,31.438
2025-10-04 09:00:00+00:00,0.09,9885.74,644.0,1409.0,4267.0,12.75,39.84307,0.0,103.82,31.438
2025-10-04 10:00:00+00:00,-0.12,9785.11,2809.0,1411.0,4405.0,14.15,44.009903,293.91382,84.63,31.438
2025-10-04 11:00:00+00:00,-0.3,10519.17,3176.0,1413.0,4532.0,14.8,48.892784,665.19275,74.88,31.438
2025-10-04 12:00:00+00:00,-1.6,10468.22,3290.0,1417.0,4593.0,13.9,49.162415,603.4907,65.0,31.438
2025-10-04 13:00:00+00:00,-2.34,10504.37,3007.0,1416.0,4565.0,11.45,34.695206,551.2124,33.2,31.438
2025-10-04 14:00:00+00:00,-1.76,10810.06,2620.0,1414.0,4553.0,10.25,44.164604,560.8366,38.3,31.438
2025-10-04 15:00:00+00:00,-1.08,10914.79,2031.0,1414.0,4714.0,11.05,44.751995,125.97041,48.72,31.438
2025-10-04 16:00:00+00:00,-0.03,11637.95,596.0,1415.0,4756.0,10.2,38.23676,168.40251,100.0,31.438
2025-10-04 17:00:00+00:00,4.39,11844.7,84.0,1414.0,4680.0,10.5,43.30936,25.065836,110.46,31.438
2025-10-04 18:00:00+00:00,1.57,11979.82,0.0,1401.0,4480.0,10.55,36.469437,0.0,102.85,31.438
2025-10-04 19:00:00+00:00,0.1,11663.65,0.0,1403.0,4459.0,11.2,41.137775,0.0,70.12,31.438
2025-10-04 20:00:00+00:00,-0.05,11136.7,0.0,1409.0,4447.0,10.8,41.85919,0.0,35.07,31.438
2025-10-04 21:00:00+00:00,-0.01,10860.94,0.0,1411.0,4411.0,11.05,41.320484,0.0,22.29,31.438
2025-10-04 22:00:00+00:00,-0.01,11448.32,0.0,1389.0,4377.0,10.35,37.778564,0.0,2.93,31.438
2025-10-04 23:00:00+00:00,-1.05,11120.17,0.0,1398.0,4347.0,10.05,37.497505,0.0,-2.35,31.438
2025-10-05 00:00:00+00:00,-4.06,11033.95,0.0,1399.0,4337.0,10.7,38.85666,0.0,-3.55,31.438
2025-10-05 01:00:00+00:00,-4.08,10777.15,0.0,1396.0,4276.0,10.6,36.88595,0.0,-4.08,31.438
2025-10-05 02:00:00+00:00,-4.68,10676.46,0.0,1393.0,4208.0,11.25,39.994846,0.0,-4.03,31.438
2025-10-05 03:00:00+00:00,-4.09,10598.86,0.0,1388.0,4137.0,11.05,34.37057,0.0,-4.65,31.438
2025-10-05 04:00:00+00:00,-4.06,10545.16,0.0,1379.0,3999.0,10.3,33.05047,0.0,-3.29,31.438
2025-10-05 05:00:00+00:00,-2.02,10576.61,0.0,1371.0,3786.0,9.55,32.228043,0.0,-3.12,31.438
2025-10-05 06:00:00+00:00,-0.1,10908.58,0.0,1374.0,3586.0,10.65,38.973637,0.0,-2.71,31.438
2025-10-05 07:00:00+00:00,0.03,10951.4,266.0,1373.0,3441.0,10.95,40.5016,0.0,0.55,31.438
2025-10-05 08:00:00+00:00,-1.76,10587.89,1136.0,1370.0,3282.0,11.65,37.663036,197.33777,3.65,31.438
2025-10-05 09:00:00+00:00,-2.02,10092.71,1747.0,1362.0,3125.0,12.3,29.060385,263.1268,0.09,31.438
2025-10-05 10:00:00+00:00,-4.04,9940.39,2038.0,1361.0,3237.0,12.0,32.78422,49.5349,-0.12,31.438
2025-10-05 11:00:00+00:00,-3.2,9835.33,2330.0,1355.0,3393.0,12.15,34.874504,24.822058,-0.3,31.438
2025-10-05 12:00:00+00:00,-3.02,9426.14,2421.0,1351.0,3551.0,12.4,38.800335,108.69444,-1.6,31.438
2025-10-05 13:00:00+00:00,-2.43,9404.49,2477.0,1353.0,3573.0,12.95,35.21427,59.587887,-2.34,31.438
2025-10-05 14:00:00+00:00,-1.59,9534.2,2148.0,1351.0,3579.0,13.0,41.127144,284.11865,-1.76,31.438
2025-10-05 15:00:00+00:00,-2.88,10577.41,1645.0,1354.0,3538.0,12.5,33.95947,11.14167,-1.08,31.438
2025-10-05 16:00:00+00:00,5.37,12140.69,1499.0,1374.0,3506.0,13.05,31.623186,4.3230786,-0.03,31.438
2025-10-05 17:00:00+00:00,23.22,12816.61,198.0,1358.0,3427.0,13.05,31.860508,77.233055,4.39,31.438
2025-10-05 18:00:00+00:00,70.1,13338.81,0.0,1336.0,3291.0,12.55,31.293089,0.0,1.57,31.438
2025-10-05 19:00:00+00:00,77.95,13039.33,0.0,1321.0,3113.0,12.7,27.937136,0.0,0.1,31.438
2025-10-05 20:00:00+00:00,52.42,12441.91,0.0,1304.0,2904.0,12.55,24.932438,0.0,-0.05,31.438
2025-10-05 21:00:00+00:00,55.71,11773.29,0.0,1287.0,2667.0,11.45,21.887583,0.0,-0.01,31.438
2025-10-05 22:00:00+00:00,30.84,10902.75,0.0,1130.0,2515.0,10.75,21.447208,0.0,-0.01,31.438
2025-10-05 23:00:00+00:00,14.32,10733.66,0.0,1050.0,2272.0,10.8,21.077686,0.0,-1.05,31.438
2025-10-06 00:00:00+00:00,7.62,10641.42,0.0,922.0,2013.0,10.65,20.009167,0.0,-4.06,33.116
2025-10-06 01:00:00+00:00,11.08,10568.3,0.0,940.0,1970.0,11.25,24.89277,0.0,-4.08,33.116
2025-10-06 02:00:00+00:00,10.86,10474.61,0.0,972.0,1960.0,12.15,26.400545,0.0,-4.68,33.116
2025-10-06 03:00:00+00:00,7.81,10421.7,0.0,993.0,1942.0,12.6,26.07081,0.0,-4.09,33.116
2025-10-06 04:00:00+00:00,18.71,11017.85,0.0,942.0,1814.0,12.45,22.945587,0.0,-4.06,33.116
2025-10-06 05:00:00+00:00,93.12,11786.64,0.0,889.0,1666.0,12.65,23.942705,0.0,-2.02,33.116
2025-10-06 06:00:00+00:00,127.72,12512.52,0.0,824.0,1525.0,12.55,23.762726,0.0,-0.1,33.116
2025-10-06 07:00:00+00:00,135.96,12173.24,96.0,810.0,1420.0,12.9,24.662626,0.0,0.03,33.116
2025-10-06 08:00:00+00:00,114.52,10786.47,416.0,803.0,1341.0,13.05,23.983269,0.0,-1.76,33.116
2025-10-06 09:00:00+00:00,92.71,9150.0,666.0,784.0,1284.0,13.8,24.054089,8.24961,-2.02,33.116
2025-10-06 10:00:00+00:00,82.58,8242.45,606.0,752.0,1281.0,14.8,29.00738,60.988857,-4.04,33.116
2025-10-06 11:00:00+00:00,81.67,7935.55,706.0,722.0,1308.0,14.75,23.973135,19.29477,-3.2,33.116
2025-10-06 12:00:00+00:00,76.55,8026.98,737.0,714.0,1345.0,15.4,28.287502,39.096653,-3.02,33.116
2025-10-06 13:00:00+00:00,80.65,8354.79,1081.0,658.0,1344.0,15.0,25.277666,1.9441342,-2.43,33.116
2025-10-06 14:00:00+00:00,78.38,9122.09,920.0,605.0,1337.0,15.05,24.037247,11.073547,-1.59,33.116
2025-10-06 15:00:00+00:00,86.24,10808.84,683.0,589.0,1343.0,15.0,23.803596,2.8338456,-2.88,33.116
2025-10-06 16:00:00+00:00,103.73,12006.33,401.0,530.0,1149.0,14.9,23.444265,4.4418125,5.37,33.116
2025-10-06 17:00:00+00:00,161.31,12620.73,49.0,475.0,945.0,14.6,21.9718,8.818707,23.22,33.116
2025-10-06 18:00:00+00:00,157.34,13023.29,0.0,326.0,779.0,13.85,17.103788,0.0,70.1,33.116
2025-10-06 19:00:00+00:00,127.99,12736.54,0.0,286.0,720.0,13.75,17.40424,0.0,77.95,33.116
2025-10-06 20:00:00+00:00,127.63,12179.27,0.0,257.0,678.0,13.8,17.82727,0.0,52.42,33.116
2025-10-06 21:00:00+00:00,112.33,11797.37,0.0,258.0,637.0,13.9,18.790829,0.0,55.71,33.116
2025-10-06 22:00:00+00:00,105.51,11308.33,0.0,266.0,727.0,14.1,18.610641,0.0,30.84,33.116
2025-10-06 23:00:00+00:00,100.0,11046.24,0.0,276.0,696.0,14.25,19.222954,0.0,14.32,33.116
2025-10-07 00:00:00+00:00,89.98,10834.96,0.0,246.0,664.0,14.5,20.696085,0.0,7.62,33.246
2025-10-07 01:00:00+00:00,88.04,10733.78,0.0,240.0,688.0,14.4,22.029236,0.0,11.08,33.246
2025-10-07 02:00:00+00:00,84.01,10683.94,0.0,243.0,724.0,13.6,22.870626,0.0,10.86,33.246
2025-10-07 03:00:00+00:00,84.54,10691.01,0.0,248.0,762.0,13.4,21.505291,0.0,7.81,33.246
2025-10-07 04:00:00+00:00,105.89,11138.84,0.0,258.0,721.0,13.5,19.885723,0.0,18.71,33.246
